Go.	Geh.	CC-BY 2.0 (France) Attribution: tatoeba.org #2877272 (CM) & #8597805 (Roujin)
I winked.	Ich blinzelte.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828641 (CK) & #2217002 (Esperantostern)
I winked.	Ich zwinkerte.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828641 (CK) & #8861438 (mramosch)
I yawned.	Ich gähnte.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828642 (CK) & #2202301 (Esperantostern)
I yawned.	Ich habe gegähnt.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828642 (CK) & #4844863 (Tamy)
I'll pay.	Ich werde zahlen.	CC-BY 2.0 (France) Attribution: tatoeba.org #411285 (CK) & #6155050 (arved)
I'll try.	Ich werde es versuchen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111768 (CK) & #643552 (Pfirsichbaeumchen)
I'm a DJ.	Ich bin DJ.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828645 (CK) & #8323258 (Luiaard)
I'm back.	Ich bin wieder da.	CC-BY 2.0 (France) Attribution: tatoeba.org #564159 (darinmex) & #817356 (Manfredo)
I'm bald.	Ich bin glatzköpfig.	CC-BY 2.0 (France) Attribution: tatoeba.org #3330667 (CK) & #2293098 (al_ex_an_der)
I'm bald.	Ich habe eine Glatze.	CC-BY 2.0 (France) Attribution: tatoeba.org #3330667 (CK) & #2293099 (al_ex_an_der)
I'm busy.	Ich bin beschäftigt.	CC-BY 2.0 (France) Attribution: tatoeba.org #261721 (CK) & #351599 (MUIRIEL)
I'm busy.	Ich habe zu tun.	CC-BY 2.0 (France) Attribution: tatoeba.org #261721 (CK) & #2624978 (Pfirsichbaeumchen)
I'm cool.	Ich bin cool.	CC-BY 2.0 (France) Attribution: tatoeba.org #2202692 (CK) & #8933742 (Yorwba)
I'm deaf.	Ich bin taub.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828646 (CK) & #2730977 (Pfirsichbaeumchen)
I'm deaf.	Ich bin gehörlos.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828646 (CK) & #8463389 (Luiaard)
I'm fair.	Ich bin gerecht.	CC-BY 2.0 (France) Attribution: tatoeba.org #2202832 (CK) & #7374179 (Yorwba)
I'm fine.	Mir geht's gut.	CC-BY 2.0 (France) Attribution: tatoeba.org #257272 (Eldad) & #341452 (MUIRIEL)
I'm fine.	Mir geht es gut.	CC-BY 2.0 (France) Attribution: tatoeba.org #257272 (Eldad) & #659407 (Esperantostern)
I'm fine.	Es geht mir gut.	CC-BY 2.0 (France) Attribution: tatoeba.org #257272 (Eldad) & #2705321 (Pfirsichbaeumchen)
I'm free.	Ich bin frei.	CC-BY 2.0 (France) Attribution: tatoeba.org #23959 (CK) & #340890 (MUIRIEL)
I'm full.	Ich bin satt.	CC-BY 2.0 (France) Attribution: tatoeba.org #433863 (CK) & #547397 (Espi)
I'm game.	Ich bin dabei.	CC-BY 2.0 (France) Attribution: tatoeba.org #835972 (CM) & #835978 (Pfirsichbaeumchen)
I'm game.	Ich mache mit.	CC-BY 2.0 (France) Attribution: tatoeba.org #835972 (CM) & #835979 (Pfirsichbaeumchen)
I'm good.	Mir geht's gut.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828648 (CK) & #341452 (MUIRIEL)
I'm here.	Ich bin hier.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111726 (CK) & #2323643 (pne)
I'm home.	Ich bin zu Hause.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111725 (CK) & #375496 (MUIRIEL)
I'm late.	Ich komme zu spät.	CC-BY 2.0 (France) Attribution: tatoeba.org #2123622 (CK) & #2139207 (Pfirsichbaeumchen)
I'm lost.	Ich habe mich verirrt.	CC-BY 2.0 (France) Attribution: tatoeba.org #455833 (lukaszpp) & #785454 (Pfirsichbaeumchen)
I'm mean.	Ich bin gemein.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203077 (CK) & #7451361 (Yorwba)
I'm next.	Ich bin der Nächste.	CC-BY 2.0 (France) Attribution: tatoeba.org #3171892 (CK) & #6546704 (Espi)
I'm okay.	Es geht mir gut.	CC-BY 2.0 (France) Attribution: tatoeba.org #2283729 (CK) & #2705321 (Pfirsichbaeumchen)
I'm rich.	Ich bin reich.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203289 (CK) & #2067087 (al_ex_an_der)
I'm safe.	Ich bin sicher.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203309 (CK) & #399166 (MUIRIEL)
I'm sick.	Ich bin krank!	CC-BY 2.0 (France) Attribution: tatoeba.org #780304 (vgigregg) & #448234 (Lars224)
I'm sure.	Ich bin sicher.	CC-BY 2.0 (France) Attribution: tatoeba.org #2283730 (CK) & #399166 (MUIRIEL)
I'm tall.	Ich bin groß.	CC-BY 2.0 (France) Attribution: tatoeba.org #2764439 (CK) & #576296 (Pfirsichbaeumchen)
I'm thin.	Ich bin dünn.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203445 (CK) & #7413423 (Yorwba)
I'm tidy.	Ich bin ordentlich.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203456 (CK) & #7413435 (Yorwba)
I'm ugly.	Ich bin hässlich.	CC-BY 2.0 (France) Attribution: tatoeba.org #2428556 (CK) & #2182960 (Esperantostern)
I'm weak.	Ich bin schwach.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203572 (CK) & #2205477 (Pfirsichbaeumchen)
I'm well.	Mir geht es gut.	CC-BY 2.0 (France) Attribution: tatoeba.org #4207033 (stevegrant) & #659407 (Esperantostern)
It helps.	Das hilft.	CC-BY 2.0 (France) Attribution: tatoeba.org #2123616 (CK) & #2139206 (Pfirsichbaeumchen)
It hurts.	Es tut weh.	CC-BY 2.0 (France) Attribution: tatoeba.org #2649251 (CK) & #4942926 (Hans_Adler)
It hurts.	Es schmerzt.	CC-BY 2.0 (France) Attribution: tatoeba.org #2649251 (CK) & #4942927 (Hans_Adler)
It works.	Es klappt.	CC-BY 2.0 (France) Attribution: tatoeba.org #1365269 (sacredceltic) & #4514429 (raggione)
It works.	Es funktioniert.	CC-BY 2.0 (France) Attribution: tatoeba.org #1365269 (sacredceltic) & #4949724 (raggione)
It's Tom.	Es ist Tom.	CC-BY 2.0 (France) Attribution: tatoeba.org #2123573 (CK) & #6626099 (Felixjp)
It's dry.	Es ist trocken.	CC-BY 2.0 (France) Attribution: tatoeba.org #8692611 (canan) & #8692613 (canan)
It's his.	Es ist seins.	CC-BY 2.0 (France) Attribution: tatoeba.org #2187229 (CK) & #6626100 (Felixjp)
It's hot.	Es ist heiß.	CC-BY 2.0 (France) Attribution: tatoeba.org #423405 (cristina_fulginiti) & #438749 (xtofu80)
It's hot.	Sie ist heiß.	CC-BY 2.0 (France) Attribution: tatoeba.org #423405 (cristina_fulginiti) & #8193006 (raggione)
It's hot.	Er ist heiß.	CC-BY 2.0 (France) Attribution: tatoeba.org #423405 (cristina_fulginiti) & #8193009 (raggione)
It's new.	Es ist neu.	CC-BY 2.0 (France) Attribution: tatoeba.org #42304 (CK) & #1313704 (al_ex_an_der)
It's sad.	Es ist traurig.	CC-BY 2.0 (France) Attribution: tatoeba.org #2515077 (CK) & #3459049 (Zaghawa)
Keep out!	Eintritt verboten!	CC-BY 2.0 (France) Attribution: tatoeba.org #325436 (CK) & #842034 (Espi)
Keep out.	Komm nicht herein.	CC-BY 2.0 (France) Attribution: tatoeba.org #325435 (CK) & #469904 (Espi)
Keep out.	Kein Zutritt.	CC-BY 2.0 (France) Attribution: tatoeba.org #325435 (CK) & #1313706 (al_ex_an_der)
Kill Tom.	Töte Thomas!	CC-BY 2.0 (France) Attribution: tatoeba.org #7126144 (CM) & #8861583 (mramosch)
Kill Tom.	Tötet Thomas!	CC-BY 2.0 (France) Attribution: tatoeba.org #7126144 (CM) & #8861584 (mramosch)
Kill Tom.	Töten Sie Thomas!	CC-BY 2.0 (France) Attribution: tatoeba.org #7126144 (CM) & #8861585 (mramosch)
Kiss Tom.	Küsse Tom!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203863 (CK) & #2203972 (Pfirsichbaeumchen)
Kiss Tom.	Küssen Sie Tom!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203863 (CK) & #2203973 (Pfirsichbaeumchen)
Kiss Tom.	Küsst Tom!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203863 (CK) & #2203974 (Pfirsichbaeumchen)
Leave us.	Geh weg!	CC-BY 2.0 (France) Attribution: tatoeba.org #1954274 (CK) & #547378 (Espi)
Leave us.	Gehen Sie weg.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954274 (CK) & #4942536 (Hans_Adler)
Leave us.	Lass uns allein.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954274 (CK) & #4942538 (Hans_Adler)
Leave us.	Lassen Sie uns allein.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954274 (CK) & #4942539 (Hans_Adler)
Let's go!	Lass uns gehen!	CC-BY 2.0 (France) Attribution: tatoeba.org #241077 (CK) & #370055 (xtofu80)
Let's go!	Auf geht's!	CC-BY 2.0 (France) Attribution: tatoeba.org #241077 (CK) & #975131 (Sudajaengi)
Let's go!	Gehen wir!	CC-BY 2.0 (France) Attribution: tatoeba.org #241077 (CK) & #1225381 (al_ex_an_der)
Let's go!	Lasst uns gehen.	CC-BY 2.0 (France) Attribution: tatoeba.org #241077 (CK) & #1324269 (Pfirsichbaeumchen)
Let's go!	Lass uns losgehen.	CC-BY 2.0 (France) Attribution: tatoeba.org #241077 (CK) & #1324270 (Pfirsichbaeumchen)
Let's go!	Lasst uns losgehen.	CC-BY 2.0 (France) Attribution: tatoeba.org #241077 (CK) & #1324271 (Pfirsichbaeumchen)
Let's go!	Auf, auf!	CC-BY 2.0 (France) Attribution: tatoeba.org #241077 (CK) & #2456755 (Pfirsichbaeumchen)
Look out!	Vorsicht!	CC-BY 2.0 (France) Attribution: tatoeba.org #20719 (CK) & #834162 (Esperantostern)
Marry me.	Heirate mich.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954275 (CK) & #4732111 (bonny37)
May I go?	Darf ich gehen?	CC-BY 2.0 (France) Attribution: tatoeba.org #2163138 (Source_VOA) & #879228 (Esperantostern)
Said who?	Wer sagt das?	CC-BY 2.0 (France) Attribution: tatoeba.org #6996314 (RudeGuyGames) & #1587338 (Esperantostern)
Said who?	Sagt wer?	CC-BY 2.0 (France) Attribution: tatoeba.org #6996314 (RudeGuyGames) & #8861577 (mramosch)
Save Tom.	Rette Tom!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203865 (CK) & #2203978 (Pfirsichbaeumchen)
Save Tom.	Rettet Tom!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203865 (CK) & #2203979 (Pfirsichbaeumchen)
Save Tom.	Retten Sie Tom!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203865 (CK) & #2203980 (Pfirsichbaeumchen)
She came.	Sie kam.	CC-BY 2.0 (France) Attribution: tatoeba.org #853152 (piksea) & #867796 (Espi)
She lied.	Sie log.	CC-BY 2.0 (France) Attribution: tatoeba.org #2774739 (CH) & #3939890 (Giulio)
She runs.	Sie rennt.	CC-BY 2.0 (France) Attribution: tatoeba.org #672264 (CM) & #672265 (Zaghawa)
Sit down!	Setz dich!	CC-BY 2.0 (France) Attribution: tatoeba.org #1349166 (sacredceltic) & #1174265 (MUIRIEL)
Sit down!	Setzen Sie sich!	CC-BY 2.0 (France) Attribution: tatoeba.org #1349166 (sacredceltic) & #1791537 (Pfirsichbaeumchen)
Sit down.	Setz dich!	CC-BY 2.0 (France) Attribution: tatoeba.org #1553397 (CK) & #1174265 (MUIRIEL)
Speak up!	Sprich lauter!	CC-BY 2.0 (France) Attribution: tatoeba.org #35175 (CK) & #500393 (Espi)
Stand up!	Stehen Sie auf!	CC-BY 2.0 (France) Attribution: tatoeba.org #325429 (CK) & #925574 (Sudajaengi)
Stand up!	Steht auf!	CC-BY 2.0 (France) Attribution: tatoeba.org #325429 (CK) & #1313708 (al_ex_an_der)
Stand up!	Stehe auf!	CC-BY 2.0 (France) Attribution: tatoeba.org #325429 (CK) & #1923381 (Pfirsichbaeumchen)
Stand up.	Steh auf.	CC-BY 2.0 (France) Attribution: tatoeba.org #1573801 (donkirkby) & #944715 (Sudajaengi)
Stop Tom.	Halte Tom auf!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203866 (CK) & #2203981 (Pfirsichbaeumchen)
Stop Tom.	Halten Sie Tom auf!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203866 (CK) & #2203982 (Pfirsichbaeumchen)
Stop Tom.	Haltet Tom auf!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203866 (CK) & #2203983 (Pfirsichbaeumchen)
Take Tom.	Nimm Tom.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111478 (CK) & #4734011 (bonny37)
Taste it.	Probier es mal.	CC-BY 2.0 (France) Attribution: tatoeba.org #6890476 (Eccles17) & #8227472 (MisterTrouser)
Tell Tom.	Sag es Tom.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111475 (CK) & #4942629 (Hans_Adler)
Tell Tom.	Sagen Sie es Tom.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111475 (CK) & #4942630 (Hans_Adler)
Tell Tom.	Erzähl es Tom.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111475 (CK) & #4942632 (Hans_Adler)
Tell Tom.	Erzählen Sie Tom davon.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111475 (CK) & #4942633 (Hans_Adler)
Tell Tom.	Sagt es Tom.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111475 (CK) & #4942637 (Hans_Adler)
Terrific!	Hervorragend!	CC-BY 2.0 (France) Attribution: tatoeba.org #52022 (Zifre) & #5362915 (RandomUsername)
Terrific!	Sagenhaft!	CC-BY 2.0 (France) Attribution: tatoeba.org #52022 (Zifre) & #5362916 (RandomUsername)
Terrific!	Wunderbar!	CC-BY 2.0 (France) Attribution: tatoeba.org #52022 (Zifre) & #5362918 (RandomUsername)
They won.	Sie haben gewonnen.	CC-BY 2.0 (France) Attribution: tatoeba.org #1618734 (CK) & #4659697 (AC)
Tom came.	Tom kam.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203606 (CK) & #2205389 (Pfirsichbaeumchen)
Tom came.	Tom ist gekommen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203606 (CK) & #2205390 (Pfirsichbaeumchen)
Tom died.	Tom ist gestorben.	CC-BY 2.0 (France) Attribution: tatoeba.org #2005188 (CK) & #2122770 (Pfirsichbaeumchen)
Tom died.	Tom starb.	CC-BY 2.0 (France) Attribution: tatoeba.org #2005188 (CK) & #5830114 (Pfirsichbaeumchen)
Tom fell.	Tom fiel.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203679 (CK) & #2204244 (Pfirsichbaeumchen)
Tom fell.	Tom ist gefallen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203679 (CK) & #2204245 (Pfirsichbaeumchen)
Tom knew.	Tom wusste es.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203721 (CK) & #2204189 (Pfirsichbaeumchen)
Tom knew.	Tom hat es gewusst.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203721 (CK) & #2204190 (Pfirsichbaeumchen)
Tom knew.	Tom wusste Bescheid.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203721 (CK) & #3879104 (raggione)
Tom left.	Tom ist gegangen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2005178 (CK) & #3768754 (Zaghawa)
Tom left.	Tom ging.	CC-BY 2.0 (France) Attribution: tatoeba.org #2005178 (CK) & #5830112 (Pfirsichbaeumchen)
Tom lied.	Tom log.	CC-BY 2.0 (France) Attribution: tatoeba.org #2005179 (CK) & #4705997 (Esperantostern)
Tom lies.	Tom lügt.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203722 (CK) & #1662964 (Pfirsichbaeumchen)
Tom lost.	Tom hat verloren.	CC-BY 2.0 (France) Attribution: tatoeba.org #2005180 (CK) & #4378249 (pullnosemans)
Tom paid.	Tom hat gezahlt.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111155 (CK) & #4378251 (pullnosemans)
Tom quit.	Tom hat aufgehört.	CC-BY 2.0 (France) Attribution: tatoeba.org #2005183 (CK) & #5830113 (Pfirsichbaeumchen)
Tom sang.	Tom sang.	CC-BY 2.0 (France) Attribution: tatoeba.org #7717230 (shekitten) & #2244867 (Pfirsichbaeumchen)
Tom spit.	Thomas spuckte.	CC-BY 2.0 (France) Attribution: tatoeba.org #7715583 (shekitten) & #8861493 (mramosch)
Tom spit.	Thomas hat gespuckt.	CC-BY 2.0 (France) Attribution: tatoeba.org #7715583 (shekitten) & #8861494 (mramosch)
Tom swam.	Tom schwamm.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203845 (CK) & #2204021 (Pfirsichbaeumchen)
Tom swam.	Tom ist geschwommen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203845 (CK) & #2204022 (Pfirsichbaeumchen)
Tom went.	Tom ging.	CC-BY 2.0 (France) Attribution: tatoeba.org #8416711 (CK) & #5830112 (Pfirsichbaeumchen)
Tom wept.	Tom weinte.	CC-BY 2.0 (France) Attribution: tatoeba.org #1524763 (Spamster) & #1692967 (Pfirsichbaeumchen)
Tom's up.	Tom ist auf.	CC-BY 2.0 (France) Attribution: tatoeba.org #2107644 (CK) & #6625513 (Felixjp)
Too late.	Zu spät.	CC-BY 2.0 (France) Attribution: tatoeba.org #1875 (Swift) & #687 (MUIRIEL)
Touch it.	Fass es an.	CC-BY 2.0 (France) Attribution: tatoeba.org #6049392 (mailohilohi) & #8227466 (MisterTrouser)
Trust me.	Vertraue mir.	CC-BY 2.0 (France) Attribution: tatoeba.org #954991 (FeuDRenais) & #975631 (Esperantostern)
Trust me.	Vertraut mir!	CC-BY 2.0 (France) Attribution: tatoeba.org #954991 (FeuDRenais) & #1527201 (Pfirsichbaeumchen)
Trust me.	Vertrauen Sie mir!	CC-BY 2.0 (France) Attribution: tatoeba.org #954991 (FeuDRenais) & #1527202 (Pfirsichbaeumchen)
Try hard.	Versuch es richtig!	CC-BY 2.0 (France) Attribution: tatoeba.org #271901 (Zifre) & #4659651 (AC)
Try some.	Probier mal.	CC-BY 2.0 (France) Attribution: tatoeba.org #1916312 (CK) & #8597822 (Roujin)
Try this.	Probier mal!	CC-BY 2.0 (France) Attribution: tatoeba.org #1916311 (CK) & #2157710 (Vortarulo)
Use this.	Nimm das hier!	CC-BY 2.0 (France) Attribution: tatoeba.org #1954278 (CK) & #2108804 (Pfirsichbaeumchen)
Warn Tom.	Warnen Sie Tom.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954279 (CK) & #4941624 (Hans_Adler)
Warn Tom.	Warne Tom.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954279 (CK) & #4941625 (Hans_Adler)
Watch me.	Schau mir zu.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954282 (CK) & #4941628 (Hans_Adler)
Watch me.	Schauen Sie mir zu.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954282 (CK) & #4941629 (Hans_Adler)
Watch us.	Beobachte uns.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954283 (CK) & #4941626 (Hans_Adler)
Watch us.	Beobachten Sie uns.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954283 (CK) & #4941627 (Hans_Adler)
Watch us.	Schau uns zu.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954283 (CK) & #7986561 (Hans_Adler)
Watch us.	Schaut uns zu.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954283 (CK) & #7986562 (Hans_Adler)
Watch us.	Schauen Sie uns zu.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954283 (CK) & #7986563 (Hans_Adler)
Watch us.	Beobachtet uns.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954283 (CK) & #7986564 (Hans_Adler)
We agree.	Wir stimmen zu.	CC-BY 2.0 (France) Attribution: tatoeba.org #628230 (CK) & #3345900 (freddy1)
We agree.	Wir sind einverstanden.	CC-BY 2.0 (France) Attribution: tatoeba.org #628230 (CK) & #3345901 (freddy1)
We tried.	Wir haben es versucht.	CC-BY 2.0 (France) Attribution: tatoeba.org #4488381 (PentheusPuddleglum) & #3213581 (Zaghawa)
We tried.	Wir versuchten es.	CC-BY 2.0 (France) Attribution: tatoeba.org #4488381 (PentheusPuddleglum) & #4942984 (Hans_Adler)
We'll go.	Wir werden gehen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203688 (CK) & #2204231 (Pfirsichbaeumchen)
We're OK.	Wir sind in Ordnung.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203135 (CK) & #6624815 (Felixjp)
What for?	Wozu?	CC-BY 2.0 (France) Attribution: tatoeba.org #24867 (CK) & #784579 (al_ex_an_der)
What fun!	Was für ein Spaß!	CC-BY 2.0 (France) Attribution: tatoeba.org #36026 (CM) & #2202284 (Pfirsichbaeumchen)
Who am I?	Wer bin ich?	CC-BY 2.0 (France) Attribution: tatoeba.org #259378 (Zifre) & #556318 (samueldora)
Who came?	Wer ist gekommen?	CC-BY 2.0 (France) Attribution: tatoeba.org #2203607 (CK) & #2205351 (Pfirsichbaeumchen)
Who came?	Wer kam?	CC-BY 2.0 (France) Attribution: tatoeba.org #2203607 (CK) & #2205353 (Pfirsichbaeumchen)
Who died?	Wer ist gestorben?	CC-BY 2.0 (France) Attribution: tatoeba.org #2005187 (CK) & #2741910 (freddy1)
Who fell?	Wer fiel?	CC-BY 2.0 (France) Attribution: tatoeba.org #2203678 (CK) & #2204242 (Pfirsichbaeumchen)
Who fell?	Wer ist gefallen?	CC-BY 2.0 (France) Attribution: tatoeba.org #2203678 (CK) & #2204243 (Pfirsichbaeumchen)
Who lost?	Wer hat verloren?	CC-BY 2.0 (France) Attribution: tatoeba.org #8045297 (CK) & #8861523 (mramosch)
Who quit?	Wer hat aufgehört?	CC-BY 2.0 (France) Attribution: tatoeba.org #2005182 (CK) & #4941612 (Hans_Adler)
Who quit?	Wer ist ausgeschieden?	CC-BY 2.0 (France) Attribution: tatoeba.org #2005182 (CK) & #4941613 (Hans_Adler)
Who swam?	Wer schwamm?	CC-BY 2.0 (France) Attribution: tatoeba.org #2203844 (CK) & #2204019 (Pfirsichbaeumchen)
Who swam?	Wer ist geschwommen?	CC-BY 2.0 (France) Attribution: tatoeba.org #2203844 (CK) & #2204020 (Pfirsichbaeumchen)
Who's he?	Wer ist er?	CC-BY 2.0 (France) Attribution: tatoeba.org #2203694 (CK) & #362092 (Wolf)
Write me.	Schreib mir!	CC-BY 2.0 (France) Attribution: tatoeba.org #1954284 (CK) & #2297034 (freddy1)
Write me.	Schreiben Sie mir!	CC-BY 2.0 (France) Attribution: tatoeba.org #1954284 (CK) & #3291013 (Pfirsichbaeumchen)
Write me.	Schreibt mir!	CC-BY 2.0 (France) Attribution: tatoeba.org #1954284 (CK) & #3291015 (Pfirsichbaeumchen)
You lost.	Sie haben verloren.	CC-BY 2.0 (France) Attribution: tatoeba.org #6440636 (CK) & #4941722 (Hans_Adler)
You lost.	Du hast verloren.	CC-BY 2.0 (France) Attribution: tatoeba.org #6440636 (CK) & #6476834 (raggione)
You lost.	Ihr habt verloren.	CC-BY 2.0 (France) Attribution: tatoeba.org #6440636 (CK) & #6476835 (raggione)
Aim. Fire!	Zielen. Feuer!	CC-BY 2.0 (France) Attribution: tatoeba.org #1954262 (CK) & #7277172 (Yorwba)
Am I dead?	Bin ich tot?	CC-BY 2.0 (France) Attribution: tatoeba.org #7921513 (maaster) & #8317355 (Luiaard)
Am I late?	Bin ich zu spät?	CC-BY 2.0 (France) Attribution: tatoeba.org #3442146 (CK) & #3610895 (Jan_Schreiber)
Answer me.	Antworten Sie mir.	CC-BY 2.0 (France) Attribution: tatoeba.org #251060 (Eldad) & #358366 (MUIRIEL)
Be seated.	Setz dich!	CC-BY 2.0 (France) Attribution: tatoeba.org #2111956 (CK) & #1174265 (MUIRIEL)
Be seated.	Setzen Sie sich.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111956 (CK) & #4775062 (Germic)
Birds fly.	Vögel fliegen.	CC-BY 2.0 (France) Attribution: tatoeba.org #278213 (CK) & #544600 (al_ex_an_der)
Bless you.	Gesundheit.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111946 (CK) & #2235463 (Vortarulo)
Call home!	Ruf zuhause an!	CC-BY 2.0 (France) Attribution: tatoeba.org #1730009 (CK) & #1958628 (Tamy)
Call home!	Rufen Sie zuhause an!	CC-BY 2.0 (France) Attribution: tatoeba.org #1730009 (CK) & #1958630 (Tamy)
Calm down!	Beruhige dich!	CC-BY 2.0 (France) Attribution: tatoeba.org #1123494 (Scott) & #351642 (MUIRIEL)
Calm down.	Beruhige dich!	CC-BY 2.0 (France) Attribution: tatoeba.org #435575 (CK) & #351642 (MUIRIEL)
Calm down.	Beruhigen Sie sich!	CC-BY 2.0 (France) Attribution: tatoeba.org #435575 (CK) & #1215459 (PeterR)
Calm down.	Beruhigen Sie sich.	CC-BY 2.0 (France) Attribution: tatoeba.org #435575 (CK) & #1970681 (Zaghawa)
Can I eat?	Kann ich essen?	CC-BY 2.0 (France) Attribution: tatoeba.org #1564744 (kerbear407) & #1611462 (Esperantostern)
Can we go?	Können wir gehen?	CC-BY 2.0 (France) Attribution: tatoeba.org #2005176 (CK) & #2005278 (Manfredo)
Catch Tom.	Fang Tom!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203856 (CK) & #2204001 (Pfirsichbaeumchen)
Catch Tom.	Fange Tom!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203856 (CK) & #2204002 (Pfirsichbaeumchen)
Catch Tom.	Fangen Sie Tom!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203856 (CK) & #2204003 (Pfirsichbaeumchen)
Catch Tom.	Fangt Tom!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203856 (CK) & #2204004 (Pfirsichbaeumchen)
Chill out.	Entspann dich.	CC-BY 2.0 (France) Attribution: tatoeba.org #2951593 (CK) & #3172031 (dinkel_girl)
Come back.	Komm wieder!	CC-BY 2.0 (France) Attribution: tatoeba.org #1972611 (CK) & #3040044 (roeschter)
Come here.	Komm hierher.	CC-BY 2.0 (France) Attribution: tatoeba.org #39944 (Swift) & #358403 (MUIRIEL)
Come here.	Komm her!	CC-BY 2.0 (France) Attribution: tatoeba.org #39944 (Swift) & #915223 (Esperantostern)
Come home.	Kommt heim!	CC-BY 2.0 (France) Attribution: tatoeba.org #413767 (Scott) & #1989265 (Alois)
Come home.	Komm heim!	CC-BY 2.0 (France) Attribution: tatoeba.org #413767 (Scott) & #1989267 (Alois)
Come over!	Komm hierher!	CC-BY 2.0 (France) Attribution: tatoeba.org #472477 (blay_paul) & #1430527 (Esperantostern)
Come over.	Komm her!	CC-BY 2.0 (France) Attribution: tatoeba.org #1972617 (CK) & #915223 (Esperantostern)
Come soon.	Komm bald.	CC-BY 2.0 (France) Attribution: tatoeba.org #1972619 (CK) & #4941630 (Hans_Adler)
Come soon.	Kommen Sie bald.	CC-BY 2.0 (France) Attribution: tatoeba.org #1972619 (CK) & #4941631 (Hans_Adler)
Cool down.	Beruhige dich!	CC-BY 2.0 (France) Attribution: tatoeba.org #1860739 (CK) & #351642 (MUIRIEL)
Did I win?	Habe ich gewonnen?	CC-BY 2.0 (France) Attribution: tatoeba.org #2005189 (CK) & #4422617 (Dokuyaku)
Do it now.	Mach es jetzt!	CC-BY 2.0 (France) Attribution: tatoeba.org #435763 (CK) & #784305 (Manfredo)
